"Month","Longitude","Latitude","Location","Crime.type","Town","Population"
"2015-02","-6.270636","54.346340","Old Kenlis Street","BURG","BANBRIDGE","14,634"
"2015-02","-5.948278","54.613790","Oldpark Road","ASBO","BELFAST","335,665"
"2015-02","-6.360477","54.439821","Moyraverty Court","CDAR","CRAIGAVON","17,213"
"2015-01","-5.890652","54.592070","Beersbridge Road","VISO","BELFAST","335,665"
"2015-01","-6.339119","54.175351","The Mall","ASBO","NEWRY","27,234"
"2015-01","-5.927733","54.597383","Chichester Street","ASBO","BELFAST","335,665"
"2015-01","-5.667482","54.660513","Castle Street","SHOP","DONAGHADEE","6,926"
"2015-01","-6.257916","54.104290","Rath Cuain","DRUG","WARRENPOINT","7,651"
"2015-02","-6.338344","54.179788","New Street","CDAR","CLADY","597"
"2015-02","-6.058467","54.513998","Hillside Gardens","OTCR","BANGOR","62,789"
"2015-02","-7.302011","54.600025","High Street","ASBO","HOLYWOOD","12,657"
"2015-01","-5.910360","54.556184","Breda Road","VISO","BELFAST","335,665"
"2015-01","-5.663994","54.593261","Abbot Crescent","DRUG","NEWTOWNARDS","28,654"
"2015-02","-5.986859","54.620952","Forthriver Park","ASBO","BELFAST","335,665"
"2015-02","-5.919596","54.607639","Pilot Street","DRUG","BELFAST","335,665"
"2015-01","-7.347480","55.020943","Dunluce Court","OTTH","LONDONDERRY","87,269"
"2015-02","-6.928822","55.041207","Anderson Crescent","CDAR","LONDONDERRY","87,269"
"2015-01","-7.327247","55.000496","Francis Street","OTTH","LURGAN","28,568"
"2015-02","-6.324356","54.748514","Church View","VISO","RANDALSTOWN","5,127"
"2015-01","-5.664276","54.663444","Holborn Avenue","ASBO","BANGOR","62,789"
"2015-02","-7.305876","54.599319","John Street","VISO","OMAGH","21,325"
"2015-01","-5.915793","54.592416","Ravenhill Reach","ASBO","BELFAST","335,665"
"2015-01","-5.665951","54.592059","Ballyreagh Place","OTTH","NEWTOWNARDS","28,654"
"2015-02","-5.920257","54.649898","Newton Gardens","CDAR","NEWTOWNABBEY","118,261"
"2015-02","-5.930598","54.590927","Lindsay Street","OTTH","BELFAST","335,665"
"2015-01","-5.839433","54.262480","Main Street","VISO","BALLYMONEY","11,365"
"2015-01","-5.910684","54.695728","Sorrell Drive","ASBO","NEWTOWNABBEY","118,261"
"2015-02","-5.902941","54.550449","Myrtledene Road","CDAR","BELFAST","335,665"
"2015-01","-5.934882","54.589437","Donegall Road","ASBO","BELFAST","335,665"
"2015-01","-6.004534","54.675135","Hydepark Manor","BURG","NEWTOWNABBEY","118,261"
"2015-02","-5.898118","54.593108","Lord Street","VISO","BELFAST","335,665"
"2015-02","-5.864290","54.585489","Knockmount Gardens","VISO","BELFAST","335,665"
"2015-02","-7.324135","55.007153","Northland Road","OTTH","LONDONDERRY","87,269"
"2015-01","-5.931196","54.594091","Clarence Street","OTTH","BALLYMENA","30,265"
"2015-02","-6.649939","54.346240","Friary Road","VISO","BALLYMONEY","11,365"
"2015-01","-7.322021","54.995338","The Diamond","VISO","KILREA","2,732"
"2015-01","-6.646753","55.131364","Norwood Court","BURG","COLERAINE","24,694"
"2015-02","-7.320469","54.996614","Shipquay Street","VISO","LONDONDERRY","87,269"
"2015-01","-6.338659","54.177259","Bank Parade","ASBO","NEWRY","27,234"
"2015-02","-5.993975","54.580485","Coolnasilla Park East","CDAR","BELFAST","335,665"
"2015-01","-5.716197","54.320672","Vianstown Road","ASBO","DOWNPATRICK","11,012"
"2015-02","-5.714538","54.338945","Old Belfast Road","VISO","BANGOR","62,789"
"2015-01","-6.333109","54.460516","Coronation Street","ASBO","PORTADOWN","22,611"
"2015-02","-5.946576","54.615612","Harcourt Drive","ASBO","BELFAST","335,665"
"2015-02","-5.946992","54.585519","Ulsterville Avenue","ASBO","BELFAST","335,665"
"2015-02","-6.353068","54.199694","Carnbane Gardens","VISO","NEWRY","27,234"
"2015-01","-6.000515","54.577386","Gartree Place","OTCR","BELFAST","335,665"
"2015-01","-5.933464","54.687026","Forthill Park","ASBO","NEWTOWNABBEY","118,261"
"2015-01","-5.958802","54.616951","Etna Drive","OTTH","BELFAST","335,665"
"2015-02","-6.027665","54.519942","Grand Court","ASBO","LISBURN","121,654"
"2015-02","-6.650306","54.347735","The Mall West","SHOP","ARMAGH","175,621"
"2015-02","-5.944398","54.689772","Glenkyle Crescent","VECR","NEWTOWNABBEY","118,261"
"2015-02","-7.310542","55.023272","Danesfort Crescent","OTTH","LONDONDERRY","87,269"
"2015-01","-6.146987","54.191362","Shanlieve Court","ASBO","HILLTOWN","997"
"2015-01","-5.617556","54.265144","Phennick Way","BURG",NA,NA
"2015-01","-6.018667","54.561269","Brooklands Grange","BURG","DUNMURRY",NA
"2015-02","-5.924302","54.644712","Graymount Park","CDAR","NEWTOWNABBEY","118,261"
"2015-02","-7.282801","54.595259","Thornlea","BURG","OMAGH","21,325"
"2015-02","-5.629062","54.654331","Cairnsville Park","ASBO","BANGOR","62,789"
"2015-01","-7.321907","54.999307","Strand Road","ASBO","LONDONDERRY","87,269"
"2015-01","-6.847402","54.418426","Brantry Road","CDAR","DUNGANNON","15,987"
"2015-01","-5.933006","54.587985","Botanic Avenue","VISO","BELFAST","335,665"
"2015-02","-6.637117","55.196043","Ballywillin Crescent","VISO","PORTRUSH","6,621"
"2015-01","-6.166811","54.237777","Ulster Avenue","VISO","DUNMURRY",NA
"2015-01","-6.257466","55.205951","Marconi Park","ASBO","BALLYCASTLE","5,765"
"2015-02","-5.910685","54.586110","Ravenhill Court","OTTH","BELFAST","335,665"
"2015-02","-5.698709","54.594798","West Street","ASBO","BALLYCARRY","997"
"2015-01","-5.910189","54.583406","Ardenlee Avenue","CDAR","BELFAST","335,665"
"2015-02","-5.814929","54.850459","Circular Road","VECR","CASTLEROCK","1,288"
"2015-01","-6.654408","55.207653","Bath Street","VISO","ARDGLASS","1,923"
"2015-01","-6.012843","54.064495","Hillside Drive","VISO","",NA
"2015-01","-7.319684","55.010667","Barry Street","BURG","LONDONDERRY","87,269"
"2015-02","-5.815128","54.644929","Rannoch Road","ASBO","HOLYWOOD","12,657"
"2015-02","-5.945444","54.607973","Hopewell Avenue","ASBO","BELFAST","335,665"
"2015-02","-6.277100","54.866407","High Street","OTCR","HOLYWOOD","12,657"
"2015-01","-6.041629","54.542164","Milltown Park","ASBO","LISBURN","121,654"
"2015-01","-6.943048","55.040343","Glenmill Park","CDAR","LIMAVADY","12,128"
"2015-01","-5.688197","54.594059","East Street","VECR","NEWTOWNARDS","28,654"
"2015-01","-6.941427","55.041299","Glenmore Gardens","ASBO","BALLYMONEY","11,365"
"2015-02","-6.192121","54.711934","Brantwood Gardens","CDAR","ANTRIM","21,896"
"2015-01","-6.346262","54.889541","Ard-Na-Maine","ASBO","CULLYBACKEY","245"
"2015-02","-5.818506","54.639419","Ardmore Road","VECR","DERRYADD","163"
"2015-02","-5.948263","54.635317","Upper Cavehill Road","ASBO","BELFAST","335,665"
"2015-02","-6.005410","54.063420","Bridge Street","CDAR","CUSHENDALL","1,410"
"2015-01","-6.014557","54.565973","Stewartstown Road","ASBO","COALISLAND","5,789"
"2015-01","-7.637132","54.344103","Townhall Street","OTTH","NEWTOWNSTEWART","1,524"
"2015-02","-5.944429","54.583885","Mount Prospect Park","BITH","BELFAST","335,665"
"2015-01","-6.748197","54.650454","Millburn Park","ASBO","COOKSTOWN","10,718"
"2015-01","-7.313276","54.611938","Meelmore Drive","VISO","OMAGH","21,325"
"2015-02","-5.965383","54.580627","Boucher Crescent","ASBO","BELFAST","335,665"
"2015-01","-5.882919","54.402733","Windmill Drive","CDAR","DUNGANNON","15,987"
"2015-01","-7.464629","54.825978","Main Street","SHOP","BALLYMONEY","11,365"
"2015-02","-6.451988","54.079487","Fairview Park","CDAR","CARRICKFERGUS","28,653"
"2015-01","-6.009808","54.533342","Nevins Row","VECR","LISBURN","121,654"
"2015-02","-5.891990","54.590728","Fashoda Street","ASBO","BELFAST","335,665"
"2015-01","-5.970305","54.629373","Benview Park","CDAR","BELFAST","335,665"
"2015-02","-6.001962","54.564256","Moor Park Avenue","ASBO","BELFAST","335,665"
"2015-01","-6.785955","54.504771","Cloneen","ASBO","DUNGANNON","15,987"
"2015-02","-5.932372","54.613321","Duncairn Gardens","OTTH","BELFAST","335,665"
"2015-01","-6.705129","54.248458","Market Street","ASBO","BALLYMONEY","11,365"
"2015-01","-7.661265","54.328183","Cleenish Park","CDAR","ENNISKILLEN","13,826"
"2015-01","-6.005767","54.061377","Finlieve Place","ASBO","KILKEEL","69,258"
"2015-01","-5.956439","54.622068","Cliftondene Crescent","SHOP","BELFAST","335,665"
"2015-01","-6.202833","54.717080","Portlee Walk","ASBO","ANTRIM","21,896"
"2015-02","-6.391973","54.443614","Parkmore","SHOP","CRAIGAVON","17,213"
"2015-02","-7.630389","54.344954","Forthill Street","ASBO","ENNISKILLEN","13,826"
"2015-01","-5.989474","54.070145","Kilmorey Court","OTTH","KILKEEL","69,258"
"2015-02","-6.751212","54.494912","Gortmerron Link","ASBO","DUNGANNON","15,987"
"2015-01","-6.293019","54.461834","Victor Place","VISO","CRAIGAVON","17,213"
"2015-01","-5.933747","54.589552","Donegall Pass","ASBO","BELFAST","335,665"
"2015-02","-5.980273","54.577301","Kennedy Way","ASBO","BELFAST","335,665"
"2015-02","-7.466920","54.826860","Main Street","VISO","BALLYMONEY","11,365"
"2015-02","-5.965587","54.627712","Ballysillan Road","CDAR","BELFAST","335,665"
"2015-02","-6.215391","54.619497","Orchard Grove","ASBO","CRUMLIN","5,126"
"2015-02","-5.777196","54.333943","Woodgrange Road","ASBO","DOWNPATRICK","11,012"
"2015-02","-6.668697","55.132495","Church Lane","SHOP","PORTADOWN","22,611"
"2015-02","-5.970360","54.627343","Silverstream Parade","BURG","BELFAST","335,665"
"2015-02","-6.330849","54.454653","Mourne Road","ASBO","LURGAN","28,568"
"2015-01","-7.468321","54.823291","Ballycolman Avenue","ASBO","STRABANE","17,695"
"2015-01","-6.756895","54.516172","Lambfield Drive","ASBO","DUNGANNON","15,987"
"2015-02","-5.712382","54.314076","Glebetown Drive","CDAR","DOWNPATRICK","11,012"
"2015-02","-6.607314","54.747064","Parkmore Close","CDAR","MAGHERAFELT","8,387"
"2015-02","-5.958833","54.585719","Glenmachan Pl Roundabout","SHOP",NA,NA
"2015-01","-6.275160","54.867700","Ballymoney Street","VISO","BALLYMENA","30,265"
"2015-02","-6.689358","54.446048","Charlemont Street","OTTH","DUNGANNON","15,987"
"2015-01","-6.025313","54.503398","Berkeley Hall","VISO","LISBURN","121,654"
"2015-02","-5.894441","54.590007","Quinton Street","VISO","BELFAST","335,665"
"2015-02","-6.466982","54.182097","Oliver Plunkett Park","VISO","SILVERBRIDGE","113"
"2015-01","-7.382753","54.719212","Bessie Bell Court","ASBO","NEWTOWNSTEWART","1,524"
"2015-02","-5.960299","54.598781","Springfield Court","VISO","BANBRIDGE","14,634"
"2015-01","-6.016170","54.564606","Margaretta Park","DRUG","DUNMURRY",NA
"2015-02","-6.032610","54.527920","Moss Road","ROBY","BALLYCLARE","18,675"
"2015-02","-5.960926","54.605737","Ainsworth Drive","CDAR","BELFAST","335,665"
"2015-01","-6.413683","55.153976","Main Street","ASBO","BALLYMONEY","11,365"
"2015-01","-6.269098","54.849942","Lanntara","CDAR","BALLYMENA","30,265"
"2015-02","-7.318668","55.033675","Elaghmore Park","OTTH","LONDONDERRY","87,269"
"2015-01","-5.927095","54.602620","Hill Street","OTTH","BELFAST","335,665"
"2015-01","-5.902374","54.664972","Abbeydene Manor","OTCR","NEWTOWNABBEY","118,261"
"2015-01","-5.886334","54.215805","Golf Links Road","PUBO","NEWCASTLE","7,524"
"2015-01","-5.693774","54.597238","Victoria Avenue","ASBO","WHITEHEAD","3,803"
"2015-02","-7.324798","55.032802","Ederowen Park","CDAR","LONDONDERRY","87,269"
"2015-01","-7.641273","54.350602","Derrin Road","ASBO","ENNISKILLEN","13,826"
"2015-02","-6.652293","54.345754","Dobbin Street","ASBO","ARMAGH","175,621"
"2015-02","-5.961838","54.588115","Rodney Parade","ASBO","BELFAST","335,665"
"2015-01","-5.979554","54.553398","Katrine Park","ASBO","BELFAST","335,665"
"2015-01","-5.989392","54.592503","Norglen Court","POSW","BELFAST","335,665"
"2015-01","-5.933066","54.591086","Dublin Road","ASBO","OMAGH","21,325"
"2015-02","-5.703856","54.591320","John Street","DRUG","OMAGH","21,325"
"2015-01","-5.682499","54.589493","Stanfield Drive","ASBO","NEWTOWNARDS","28,654"
"2015-02","-5.860830","54.578905","Southland Dale","ASBO","BELFAST","335,665"
"2015-01","-6.274095","54.871116","Devenagh Court","ASBO","BALLYMENA","30,265"
"2015-01","-6.739946","54.647727","Limekiln Lane","ASBO","COOKSTOWN","10,718"
"2015-01","-5.891737","54.598019","Connswater Street","ASBO","BELFAST","335,665"
"2015-02","-6.324558","54.160863","Carlingford Park","ASBO","NEWRY","27,234"
"2015-02","-5.964467","54.616354","Cranbrook Court","ASBO","BELFAST","335,665"
"2015-02","-5.968687","54.556199","Malton Vale","CDAR","BELFAST","335,665"
"2015-01","-7.323677","54.994449","Bishop Street Within","VISO","LONDONDERRY","87,269"
"2015-02","-7.317247","55.021585","Carnhill","VISO","LONDONDERRY","87,269"
"2015-02","-6.003110","54.573655","Shaws Avenue","VISO","BELFAST","335,665"
"2015-01","-5.948269","54.581974","Edinburgh Street","VISO","BELFAST","335,665"
"2015-01","-5.938294","54.624779","Glandore Gardens","VISO","PORTADOWN","22,611"
"2015-01","-6.023044","54.559948","Stewartstown Road","VISO","COALISLAND","5,789"
"2015-02","-6.342576","54.163206","Ardaveen Mews","ASBO","NEWRY","27,234"
"2015-01","-5.933066","54.591086","Dublin Road","CDAR","OMAGH","21,325"
"2015-02","-6.104159","54.699817","Castleton","OTTH","TEMPLEPATRICK","1,518"
"2015-02","-7.610071","54.356973","Sycamore Drive","VISO","MAGHERA","3,712"
"2015-02","-6.435102","54.426320","Carrickblacker Road","VISO","PORTADOWN","22,611"
"2015-01","-6.049408","54.513538","Antrim Street","ASBO","LISBURN","121,654"
"2015-01","-6.045244","54.516022","Coolsara Park","CDAR","LISBURN","121,654"
"2015-02","-6.263193","54.520770","Holly Brook","VISO","",NA
"2015-01","-5.938950","54.598042","Galway Street","ASBO","BELFAST","335,665"
"2015-01","-7.643201","54.348164","Queen Street","OTTH","LONDONDERRY","87,269"
"2015-01","-6.274405","54.347418","Linenhall Street","CDAR","BALLYMONEY","11,365"
"2015-01","-5.985026","54.608540","Lyndhurst Crescent","OTTH","BELFAST","335,665"
"2015-02","-6.263098","55.195655","Drumawillin Park","VISO","BALLYCASTLE","5,765"
"2015-02","-6.168971","54.232653","Sleepy Valley","CDAR","RICHHILL","2,961"
"2015-02","-6.015841","54.379257","Barclay Manor","VISO","DROMORE","5,254"
"2015-02","-6.284244","54.333471","Tullyear Avenue","CDAR","BANBRIDGE","14,634"
"2015-02","-6.926961","54.495872","Aghinduff Park","VISO","DUNGANNON","15,987"
"2015-02","-5.923238","54.585967","Ormeau Road","VISO","BELFAST","335,665"
"2015-02","-6.649025","55.187552","Primrose Park","OTTH","PORTRUSH","6,621"
"2015-01","-5.756534","54.550095","Brownlow Street","CDAR","COMBER","9,256"
"2015-02","-6.270384","54.856276","Brooke Park","VISO","CASTLEDERG","2,936"
"2015-02","-5.921529","54.575794","Sunnyside Street","VECR","BELFAST","335,665"
"2015-01","-7.111889","54.927313","Foreglen Road","ASBO","LONDONDERRY","87,269"
"2015-01","-5.522863","54.546216","Tullykevin Road","VISO","NEWTOWNARDS","28,654"
"2015-02","-7.135022","54.909092","Faughanview Park","VISO","CLAUDY","1,347"
"2015-02","-5.884645","54.603170","Devon Drive","BURG","BELFAST","335,665"
"2015-02","-5.969929","54.625422","Silverstream Drive","ASBO","BANGOR","62,789"
"2015-02","-5.761815","54.792220","Bankhall Road","CDAR","LARNE","33,620"
"2015-02","-7.450496","54.257594","Main Street","VISO","BALLYMONEY","11,365"
"2015-02","-7.611663","54.359350","Drumgarrow Court","VECR","ENNISKILLEN","13,826"
"2015-01","-5.931541","54.596433","Donegall Square West","ASBO","BELFAST","335,665"
"2015-02","-5.928741","54.597032","Donegall Square East","DRUG","BELFAST","335,665"
"2015-02","-7.289072","55.003126","Trafalgar Court","CDAR","LONDONDERRY","87,269"
"2015-01","-5.672213","54.647180","Skipperstone Road","ASBO","BANGOR","62,789"
"2015-01","-5.881202","54.192972","South Promenade","OTTH","NEWCASTLE","7,524"
"2015-01","-6.060024","54.507212","Jubilee Avenue","BURG","BELFAST","335,665"
"2015-02","-6.576241","54.192800","Armagh Street","VISO","NEWTOWNHAMILTON","2,903"
"2015-01","-6.650921","55.194176","Glen Crescent","VISO","BELFAST","335,665"
"2015-02","-6.338867","54.180873","Mourne View Court","ASBO","DOWNPATRICK","11,012"
"2015-02","-6.339843","54.459494","James Street","CDAR","COLERAINE","24,694"
"2015-01","-5.930425","54.617223","Mountcollyer Street","ASBO","BELFAST","335,665"
"2015-01","-5.886052","54.589762","Dunraven Gardens","ASBO","BELFAST","335,665"
"2015-01","-5.922012","54.628877","Oakmount Drive","SHOP","BELFAST","335,665"
"2015-02","-6.122958","54.613849","Knockcairn Lodge","VECR","CRUMLIN","5,126"
"2015-01","-6.013387","54.569682","Horn Drive","ASBO","BELFAST","335,665"
"2015-01","-6.919110","54.930099","Rannyglass","CDAR",NA,NA
"2015-01","-6.214776","54.621869","Mill Road","ASBO","PORTSTEWART","7,825"
"2015-01","-5.676548","54.655647","Church Street","VISO","BALLYMONEY","11,365"
"2015-02","-7.321843","54.995705","The Diamond","VISO","KILREA","2,732"
"2015-02","-5.932871","54.597992","College Street","ASBO","ARMAGH","175,621"
"2015-02","-6.285548","54.866634","Dicksons Hill","VISO","BALLYMENA","30,265"
"2015-02","-6.271463","54.857630","Wakehurst Road","ASBO","BALLYMENA","30,265"
"2015-01","-6.783916","54.507913","Lisnahull Gardens","VISO","DUNGANNON","15,987"
"2015-01","-5.953525","54.588837","Donegall Road","OTTH","BELFAST","335,665"
"2015-01","-5.905815","54.675212","Fernagh Gardens","ASBO","NEWTOWNABBEY","118,261"
"2015-01","-7.294985","54.605491","Sunnycrest Gardens","VECR","OMAGH","21,325"
"2015-02","-6.293019","54.461834","Victor Place","VISO","CRAIGAVON","17,213"
"2015-02","-5.901479","54.597254","Harvey Court","CDAR","BELFAST","335,665"
"2015-01","-6.217623","54.713193","Riverside","OTTH","ANTRIM","21,896"
"2015-02","-6.212118","54.617166","Tromery Drive","BURG","CRUMLIN","5,126"
"2015-02","-7.309149","54.979770","Windridge Drive","VECR","LONDONDERRY","87,269"
"2015-01","-6.260574","54.467552","Lurgan Road","DRUG","PORTADOWN","22,611"
"2015-02","-6.742591","54.634333","Castle Mews","DRUG","COOKSTOWN","10,718"
"2015-02","-5.944148","54.598077","Milford Close","OTTH","BELFAST","335,665"
"2015-02","-5.975387","54.591299","Whiterock Drive","ASBO","ARDGLASS","1,923"
"2015-01","-5.940605","54.600811","Fingals Court","OTTH","BELFAST","335,665"
"2015-02","-6.752527","54.498366","Cunninghams Lane","BURG","DUNGANNON","15,987"
"2015-01","-5.931338","54.624544","Fortwilliam Parade","ASBO","BELFAST","335,665"
"2015-01","-7.674452","54.328183","Ashwoods Road","VECR","ENNISKILLEN","13,826"
"2015-01","-5.973960","54.665805","Hollybrook Grange","ASBO","NEWTOWNABBEY","118,261"
"2015-02","-5.886107","54.577049","Merok Crescent","ASBO","BELFAST","335,665"
"2015-01","-7.319177","55.019342","Racecourse Road","ASBO","LONDONDERRY","87,269"
"2015-01","-6.185736","54.315757","Circular Road","BURG","CASTLEROCK","1,288"
"2015-01","-6.681687","55.126088","Kylemore Road","VISO","COLERAINE","24,694"
"2015-02","-5.670535","54.659440","Dufferin Avenue","ASBO","BANGOR","62,789"
"2015-01","-6.749596","54.651313","Millburn Park","ASBO","COOKSTOWN","10,718"
"2015-01","-5.897501","54.587670","Ardgowan Street","VISO","BELFAST","335,665"
"2015-02","-7.300360","55.018983","Gleneagles","OTCR","LONDONDERRY","87,269"
"2015-01","-6.466256","54.423916","Corcrain Drive","CDAR","PORTADOWN","22,611"
"2015-01","-5.963780","54.570286","Lislea Drive","OTTH","CROSSGAR","1,601"
"2015-02","-6.744976","54.645884","Central Avenue","ASBO","PORTSTEWART","7,825"
"2015-01","-6.932058","55.045385","Anderson Avenue","ASBO","LIMAVADY","12,128"
"2015-01","-6.258289","54.858331","Old Crebilly Road","ASBO","BALLYMENA","30,265"
"2015-02","-5.967502","54.609505","Ballygomartin Road","CDAR","BELFAST","335,665"
